Values,Predict,Lable,CellType,predict_x,predict_y
V4286,S180,S180,Cajal Retzius,14,41
V19944,S181,S181,Cajal Retzius,14,42
V7796,S181,S181,Dentate,14,42
V5587,S182,S182,Sic17ab,14,44
V16435,S182,S182,Sic17ab,14,44
V16951,S182,S182,Cajal Retzius,14,44
V20330,S182,S182,Sic17ab,14,44
V11164,S182,S2181,Cajal Retzius,14,44
V3303,S183,S183,Cajal Retzius,14,45
V7369,S183,S183,CA2CA3,14,45
V10101,S183,S183,Cajal Retzius,14,45
V7442,S183,S2050,Cajal Retzius,14,45
V21395,S183,S3008,Cajal Retzius,14,45
V12297,S183,S2239,CA2CA3,14,45
V9324,S184,S184,Cajal Retzius,14,46
V18476,S184,S184,Cajal Retzius,14,46
V20419,S184,S4002,Cajal Retzius,14,46
V8315,S184,S279,Cajal Retzius,14,46
V3124,S185,S185,Cajal Retzius,14,47
V2767,S185,S185,Cajal Retzius,14,47
V21989,S185,S98,Cajal Retzius,14,47
V18801,S185,S185,Cajal Retzius,14,47
V18076,S185,S4208,Cajal Retzius,14,47
V6969,S186,S186,Cajal Retzius,14,48
V8080,S186,S186,Entorhinal,14,48
V19728,S186,S186,Cajal Retzius,14,48
V11295,S186,S186,Sic17ab,14,48
V14617,S186,S711,Cajal Retzius,14,48
V1948,S186,S600,Cajal Retzius,14,48
V7931,S186,S290,Cajal Retzius,14,48
V16534,S187,S187,Cajal Retzius,14,49
V19750,S187,S187,Cajal Retzius,14,49
V11870,S187,S4253,Cajal Retzius,14,49
V17808,S188,S188,Sic17ab,14,50
V4487,S188,S188,Sic17ab,14,50
V15514,S188,S188,Cajal Retzius,14,50
V15995,S188,S188,Cajal Retzius,14,50
V7413,S188,S188,Cajal Retzius,14,50
V5791,S188,S3186,Cajal Retzius,14,50
V3940,S189,S189,Gad2,14,51
V21311,S189,S189,Cajal Retzius,14,51
V1536,S189,S589,Gad2,14,51
V4536,S189,S2882,Cajal Retzius,14,51
V3449,S189,S1798,Cajal Retzius,14,51
V8377,S190,S190,Cajal Retzius,14,52
V19268,S190,S190,Cajal Retzius,14,52
V10139,S190,S207,Cajal Retzius,14,52
V1152,S191,S191,Sic17ab,14,53
V17246,S191,S191,Gad2,14,53
V17558,S191,S191,Cajal Retzius,14,53
V12252,S191,S191,Cajal Retzius,14,53
V7668,S191,S3186,Cajal Retzius,14,53
V10676,S191,S693,Cajal Retzius,14,53
V16879,S192,S192,Entorhinal,14,54
V19885,S192,S192,Cajal Retzius,14,54
V5295,S192,S192,Cajal Retzius,14,54
V17936,S192,S192,Cajal Retzius,14,54
V10013,S192,S3831,Cajal Retzius,14,54
V743,S193,S193,Dentate,14,55
V18094,S193,S193,Sic17ab,14,55
V3192,S193,S193,Dentate,14,55
V18739,S193,S193,Entorhinal,14,55
V4959,S193,S193,Cajal Retzius,14,55
V16643,S193,S40,Cajal Retzius,14,55
V19545,S194,S194,Cajal Retzius,14,56
V14770,S194,S194,Cajal Retzius,14,56
V21400,S194,S892,Cajal Retzius,14,56
V5785,S194,S1778,Cajal Retzius,14,56
V13357,S194,S401,Cajal Retzius,14,56
V3532,S195,S195,Entorhinal,14,57
V22594,S195,S195,Microglia,14,57
V12498,S195,S195,Cajal Retzius,14,57
V8921,S195,S195,Cajal Retzius,14,57
V3449,S195,S1798,Cajal Retzius,14,57
V18076,S195,S4208,Cajal Retzius,14,57
V3017,S196,S196,Sic17ab,14,58
V8246,S196,S196,Cajal Retzius,14,58
V21547,S196,S196,Dentate,14,58
V2704,S196,S390,Sic17ab,14,58
V12859,S197,S197,Sic17ab,14,59
V20616,S197,S197,Dentate,14,59
V20544,S197,S3766,Cajal Retzius,14,59
V4315,S197,S197,Cajal Retzius,14,59
V1200,S197,S2090,Cajal Retzius,14,59
V8652,S197,S197,Cajal Retzius,14,59
V11009,S197,S197,Cajal Retzius,14,59
V5599,S198,S198,Cajal Retzius,14,60
V15708,S198,S198,Cajal Retzius,14,60
V23093,S198,S198,CA1,14,60
V3595,S198,S4271,Cajal Retzius,14,60
V2099,S198,S4007,Cajal Retzius,14,60
V3182,S199,S199,Dentate,14,61
V7292,S199,S199,Sic17ab,14,61
V15235,S199,S199,Cajal Retzius,14,61
V7449,S199,S199,Neurogenesis,14,61
V3399,S200,S200,Choroid,14,62
V5832,S200,S200,Cajal Retzius,14,62
V13926,S200,S200,Cajal Retzius,14,62
V11589,S200,S200,Cajal Retzius,14,62
V12057,S201,S201,Entorhinal,14,63
V3347,S201,S201,Sic17ab,14,63
V13849,S201,S201,Cajal Retzius,14,63
V16821,S201,S1307,Entorhinal,14,63
V4957,S201,S244,Entorhinal,14,63
V23241,S202,S202,Cajal Retzius,14,67
V388,S203,S203,Dentate,14,68
V5658,S203,S203,Cajal Retzius,14,68
V21698,S203,S203,Astrocyte,14,68
V15784,S203,S4574,Cajal Retzius,14,68
V14758,S204,S204,Cajal Retzius,14,69
V7819,S205,S205,Microglia,14,70
V19027,S205,S205,Entorhinal,14,70
V15602,S205,S205,Cajal Retzius,14,70
V22468,S205,S205,Dentate,14,70
V19934,S205,S2893,Entorhinal,14,70
V2364,S206,S206,Endothelial,14,71
V6559,S206,S206,Dentate,14,71
V9066,S206,S353,Dentate,14,71
V10448,S207,S207,Sic17ab,14,72
V12311,S207,S207,Gad2,14,72
V19113,S207,S207,Dentate,14,72
V13274,S207,S2068,Cajal Retzius,14,72
V8556,S207,S347,Cajal Retzius,14,72
V5789,S208,S208,Microglia,14,73
V8691,S208,S208,Dentate,14,73
V7921,S208,S1777,Dentate,14,73
V19537,S209,S209,Neurogenesis,14,75
V15906,S210,S210,Cajal Retzius,14,78
V12324,S210,S4326,Cajal Retzius,14,78
V12285,S211,S211,Sic17ab,14,81
V13972,S211,S1864,Sic17ab,14,81
V17437,S212,S212,Cajal Retzius,14,83
V10968,S213,S213,Cajal Retzius,14,84
V362,S214,S214,Cajal Retzius,14,87
V8914,S214,S3282,Cajal Retzius,14,87
V99,S214,S1861,Cajal Retzius,14,87
V20817,S215,S215,Endothelial,15,28
V10386,S216,S216,Cajal Retzius,15,29
V20649,S216,S216,Cajal Retzius,15,29
V10788,S216,S216,Cajal Retzius,15,29
V367,S216,S216,Sic17ab,15,29
V8493,S217,S217,Cajal Retzius,15,30
V19259,S217,S217,Cajal Retzius,15,30
V11053,S217,S4265,Cajal Retzius,15,30
V2014,S218,S218,Entorhinal,15,31
V7487,S218,S218,Sic17ab,15,31
V8641,S218,S218,CA1,15,31
V20238,S218,S218,Cajal Retzius,15,31
V22246,S218,S540,Sic17ab,15,31
V10632,S218,S3910,Sic17ab,15,31
V581,S219,S219,Cajal Retzius,15,32
V7096,S219,S219,Sic17ab,15,32
V17250,S219,S219,Neurogenesis,15,32
V12568,S219,S219,Cajal Retzius,15,32
V13251,S219,S240,Cajal Retzius,15,32
V2946,S220,S220,Dentate,15,33
V10709,S220,S220,Cajal Retzius,15,33
V11294,S220,S220,Cajal Retzius,15,33
V23127,S220,S220,Cajal Retzius,15,33
V14975,S220,S3018,Cajal Retzius,15,33
V10733,S221,S221,Cajal Retzius,15,34
V14269,S221,S221,Cajal Retzius,15,34
V19026,S221,S221,Cajal Retzius,15,34
V22541,S222,S222,Dentate,15,35
V3127,S222,S222,Cajal Retzius,15,35
V1513,S222,S222,Cajal Retzius,15,35
V3181,S222,S1955,Cajal Retzius,15,35
V6040,S223,S223,Sic17ab,15,36
V9282,S223,S223,Dentate,15,36
V12964,S223,S223,Dentate,15,36
V22410,S223,S223,Gad2,15,36
V10831,S223,S223,Neurogenesis,15,36
V1125,S223,S3786,Sic17ab,15,36
V4789,S224,S224,Sic17ab,15,37
V19128,S224,S224,CA1,15,37
V22499,S224,S224,Dentate,15,37
V18,S224,S224,Cajal Retzius,15,37
V17420,S224,S224,Cajal Retzius,15,37
V10682,S224,S224,Cajal Retzius,15,37
V14386,S224,S3849,Cajal Retzius,15,37
V22909,S225,S225,Cajal Retzius,15,38
V903,S225,S225,Cajal Retzius,15,38
V12893,S225,S225,Cajal Retzius,15,38
V1870,S226,S226,Cajal Retzius,15,39
V14736,S226,S226,Cajal Retzius,15,39
V6651,S226,S453,Cajal Retzius,15,39
V21903,S227,S227,Microglia,15,40
V12997,S227,S227,Cajal Retzius,15,40
V378,S227,S227,Cajal Retzius,15,40
V11834,S227,S227,Cajal Retzius,15,40
V9912,S227,S227,Cajal Retzius,15,40
V1193,S228,S228,CA1,15,41
V5273,S228,S228,Cajal Retzius,15,41
V23158,S228,S228,Sic17ab,15,41
V8012,S228,S228,Sic17ab,15,41
V3389,S228,S565,Sic17ab,15,41
V17383,S229,S229,Cajal Retzius,15,42
V12700,S229,S229,Sic17ab,15,42
V18146,S229,S229,Cajal Retzius,15,42
V3451,S229,S229,Gad2,15,42
V1771,S229,S229,Cajal Retzius,15,42
V20274,S229,S229,Sic17ab,15,42
V12835,S229,S4417,Cajal Retzius,15,42
V7013,S230,S230,Cajal Retzius,15,43
V9147,S230,S230,Cajal Retzius,15,43
V11026,S231,S231,Cajal Retzius,15,44
V21217,S231,S231,Cajal Retzius,15,44
V10058,S231,S231,Cajal Retzius,15,44
V5859,S231,S231,Cajal Retzius,15,44
V18237,S231,S231,Cajal Retzius,15,44
V22002,S232,S232,Dentate,15,45
V14851,S232,S232,Cajal Retzius,15,45
V21330,S232,S232,Cajal Retzius,15,45
V9592,S232,S232,Cajal Retzius,15,45
V12069,S232,S116,Cajal Retzius,15,45
V2578,S233,S233,Gad2,15,46
V7266,S233,S233,Dentate,15,46
V9634,S233,S233,Cajal Retzius,15,46
V12664,S233,S233,Cajal Retzius,15,46
V19344,S233,S2214,Dentate,15,46
V2914,S234,S234,Sic17ab,15,47
V21517,S234,S234,Dentate,15,47
V7187,S234,S234,Cajal Retzius,15,47
V22688,S234,S234,Cajal Retzius,15,47
V11676,S234,S234,Cajal Retzius,15,47
V11226,S234,S234,Cajal Retzius,15,47
V1444,S234,S2738,Cajal Retzius,15,47
V15399,S235,S235,Cajal Retzius,15,48
V21989,S235,S98,Cajal Retzius,15,48
V17782,S235,S311,Cajal Retzius,15,48
V7114,S235,S235,Cajal Retzius,15,48
V3170,S236,S236,Cajal Retzius,15,49
V11716,S236,S236,Cajal Retzius,15,49
V5403,S236,S2226,Cajal Retzius,15,49
V10323,S236,S620,Cajal Retzius,15,49
V2460,S237,S237,Cajal Retzius,15,50
V10967,S237,S237,Neurogenesis,15,50
V21291,S237,S237,Ependyma,15,50
V4166,S237,S237,Cajal Retzius,15,50
V14292,S237,S237,Dentate,15,50
V21984,S237,S237,Cajal Retzius,15,50
V4534,S237,S2222,Dentate,15,50
V20391,S238,S238,CA2CA3,15,51
V5984,S238,S238,Sic17ab,15,51
V20089,S238,S238,Cajal Retzius,15,51
V9070,S238,S238,Cajal Retzius,15,51
V7752,S238,S4168,Cajal Retzius,15,51
V8710,S239,S239,Cajal Retzius,15,52
V14499,S239,S239,Sic17ab,15,52
V21979,S239,S239,Sic17ab,15,52
V23042,S239,S239,Sic17ab,15,52
V20966,S239,S3911,Sic17ab,15,52
V15849,S240,S240,Endothelial,15,53
V10683,S240,S240,Cajal Retzius,15,53
V8494,S240,S240,Entorhinal,15,53
V13251,S240,S240,Cajal Retzius,15,53
V20240,S240,S240,Cajal Retzius,15,53
V3898,S241,S241,Cajal Retzius,15,54
V4432,S241,S241,Cajal Retzius,15,54
V23038,S241,S241,Cajal Retzius,15,54
V7835,S241,S241,Cajal Retzius,15,54
V5268,S242,S242,Entorhinal,15,55
V7934,S242,S242,Astrocyte,15,55
V21283,S242,S242,Cajal Retzius,15,55
V3331,S242,S2024,Entorhinal,15,55
V3673,S242,S2083,Entorhinal,15,55
V4319,S243,S243,Sic17ab,15,56
V8017,S243,S243,Gad2,15,56
V21322,S243,S243,Sic17ab,15,56
V17396,S243,S243,Sic17ab,15,56
V797,S243,S243,Cajal Retzius,15,56
V15085,S243,S243,Sic17ab,15,56
V8098,S243,S3859,Cajal Retzius,15,56
V11176,S244,S244,Endothelial,15,57
V4957,S244,S244,Entorhinal,15,57
V11999,S244,S244,Cajal Retzius,15,57
V9005,S244,S244,Cajal Retzius,15,57
V3026,S244,S244,Cajal Retzius,15,57
V18076,S244,S4208,Cajal Retzius,15,57
V5343,S245,S245,Cajal Retzius,15,58
V11521,S245,S245,Cajal Retzius,15,58
V15177,S245,S245,Endothelial,15,58
V17229,S245,S245,Cajal Retzius,15,58
V10296,S245,S245,Dentate,15,58
V2380,S246,S246,Sic17ab,15,59
V6867,S246,S246,Cajal Retzius,15,59
V1899,S246,S246,Cajal Retzius,15,59
V22913,S246,S246,Cajal Retzius,15,59
V4237,S247,S247,Endothelial,15,60
V8982,S247,S247,Neurogenesis,15,60
V13915,S247,S247,Gad2,15,60
V19320,S247,S247,Neurogenesis,15,60
V5442,S247,S247,Cajal Retzius,15,60
V13637,S247,S247,Cajal Retzius,15,60
V2722,S248,S248,Endothelial,15,61
V1682,S248,S248,Dentate,15,61
V21226,S248,S248,Sic17ab,15,61
V22620,S248,S248,Cajal Retzius,15,61
V4799,S249,S249,Dentate,15,62
V5207,S249,S249,Sic17ab,15,62
V13706,S249,S249,Cajal Retzius,15,62
V19853,S249,S249,Sic17ab,15,62
V598,S249,S249,Microglia,15,62
V13939,S249,S249,Dentate,15,62
V23252,S249,S249,Cajal Retzius,15,62
V13194,S250,S250,Cajal Retzius,15,63
V14280,S250,S250,Sic17ab,15,63
V15045,S250,S250,Gad2,15,63
V16811,S250,S250,Sic17ab,15,63
V8749,S251,S251,Entorhinal,15,64
V15731,S251,S251,Entorhinal,15,64
V21301,S251,S251,Neurogenesis,15,64
V14336,S251,S251,Gad2,15,64
V16120,S251,S251,Dentate,15,64
V821,S251,S251,Sic17ab,15,64
V21391,S251,S251,Entorhinal,15,64
V901,S252,S252,Sic17ab,15,65
V12655,S252,S252,Dentate,15,65
V19534,S252,S252,Cajal Retzius,15,65
V14109,S252,S252,Cajal Retzius,15,65
V17858,S253,S253,Neurogenesis,15,69
V7252,S253,S2331,Neurogenesis,15,69
V2142,S254,S254,Neurogenesis,15,70
V11306,S255,S255,Cajal Retzius,15,72
V17233,S255,S255,Cajal Retzius,15,72
V3681,S255,S255,Cajal Retzius,15,72
V1338,S256,S256,Endothelial,15,73
V7009,S256,S256,Cajal Retzius,15,73
V20807,S256,S256,Dentate,15,73
V8495,S257,S257,Cajal Retzius,15,75
V12680,S257,S257,Sic17ab,15,75
V667,S257,S4160,Sic17ab,15,75
V15442,S258,S258,Cajal Retzius,15,80
V20162,S258,S258,Neurogenesis,15,80
V22057,S258,S258,Cajal Retzius,15,80
V23233,S258,S258,Cajal Retzius,15,80
V6485,S258,S2440,Cajal Retzius,15,80
V9189,S259,S259,Cajal Retzius,15,81
V16343,S259,S4011,Cajal Retzius,15,81
V22224,S259,S451,Cajal Retzius,15,81
V6891,S260,S260,Cajal Retzius,15,82
V12595,S260,S3767,Cajal Retzius,15,82
V13253,S261,S261,Cajal Retzius,15,83
V21794,S261,S3851,Cajal Retzius,15,83
V11559,S262,S262,Dentate,15,86
V7615,S262,S2010,Dentate,15,86
V8450,S263,S263,Entorhinal,16,16
V453,S264,S264,Cajal Retzius,16,26
V716,S264,S1867,Cajal Retzius,16,26
V4491,S264,S71,Cajal Retzius,16,26
V18632,S265,S265,Cajal Retzius,16,27
V21850,S265,S265,Neurogenesis,16,27
V4311,S266,S266,Cajal Retzius,16,28
V19809,S266,S266,Cajal Retzius,16,28
V22040,S266,S266,Sic17ab,16,28
V20722,S266,S3846,Cajal Retzius,16,28
V20932,S267,S267,CA1,16,29
V22492,S267,S267,Sic17ab,16,29
V5320,S267,S267,Microglia,16,29
V20210,S267,S267,Dentate,16,29
V3460,S267,S1165,Sic17ab,16,29
V14754,S267,S1924,Microglia,16,29
V14673,S267,S267,Cajal Retzius,16,29
V9808,S268,S268,Cajal Retzius,16,30
V10488,S268,S268,Dentate,16,30
V12421,S268,S268,Gad2,16,30
V18030,S268,S268,Cajal Retzius,16,30
V2351,S268,S268,Cajal Retzius,16,30
V4213,S268,S3894,Cajal Retzius,16,30
V661,S268,S2252,Cajal Retzius,16,30
V13656,S269,S269,CA1,16,31
V18910,S269,S269,Cajal Retzius,16,31
V9922,S269,S269,Sic17ab,16,31
V3224,S269,S269,Sic17ab,16,31
V12712,S269,S269,Cajal Retzius,16,31
V11960,S269,S269,Cajal Retzius,16,31
V792,S269,S1154,Cajal Retzius,16,31
V20068,S270,S270,Dentate,16,32
V17021,S270,S270,Ependyma,16,32
V19138,S270,S270,Cajal Retzius,16,32
V271,S270,S270,Cajal Retzius,16,32
V7536,S271,S271,Entorhinal,16,33
V10609,S271,S271,Cajal Retzius,16,33
V20956,S271,S271,Entorhinal,16,33
V22255,S271,S271,Cajal Retzius,16,33
V20474,S271,S271,Gad2,16,33
V11103,S271,S652,Cajal Retzius,16,33
V22393,S272,S272,Sic17ab,16,34
V19378,S272,S272,Cajal Retzius,16,34
V4467,S272,S79,Cajal Retzius,16,34
V18520,S272,S272,Cajal Retzius,16,34
V16343,S272,S4011,Cajal Retzius,16,34
V7307,S273,S273,Cajal Retzius,16,35
V11000,S273,S273,Sic17ab,16,35
V19278,S273,S273,Sic17ab,16,35
V20803,S273,S273,Sic17ab,16,35
V17650,S273,S454,Sic17ab,16,35
V10354,S274,S274,Cajal Retzius,16,36
V15314,S274,S274,Cajal Retzius,16,36
V6262,S274,S274,Neurogenesis,16,36
V20236,S274,S274,Cajal Retzius,16,36
V8190,S275,S275,Sic17ab,16,37
V8497,S275,S275,Dentate,16,37
V20816,S275,S275,Cajal Retzius,16,37
V22147,S275,S275,Entorhinal,16,37
V13333,S275,S275,Cajal Retzius,16,37
V7850,S275,S1382,Cajal Retzius,16,37
V126,S275,S3098,Cajal Retzius,16,37
V15261,S276,S276,Cajal Retzius,16,38
V21445,S277,S277,Polydendrocyte,16,39
V14501,S277,S277,Cajal Retzius,16,39
V20640,S277,S277,Cajal Retzius,16,39
V715,S277,S277,Microglia,16,39
V9494,S277,S277,Cajal Retzius,16,39
V13473,S277,S277,Sic17ab,16,39
V9891,S278,S278,Neurogenesis,16,40
V18489,S278,S278,Cajal Retzius,16,40
V19678,S278,S278,Dentate,16,40
V19917,S278,S278,Cajal Retzius,16,40
V21436,S278,S278,Cajal Retzius,16,40
V5115,S278,S2294,Dentate,16,40
V1480,S279,S279,Cajal Retzius,16,41
V16552,S279,S279,Dentate,16,41
V5089,S279,S279,Cajal Retzius,16,41
V8315,S279,S279,Cajal Retzius,16,41
V13764,S279,S1795,Dentate,16,41
V5413,S280,S280,Microglia,16,42
V6875,S280,S280,Cajal Retzius,16,42
V9763,S280,S280,Cajal Retzius,16,42
V7399,S280,S280,Dentate,16,42
V9441,S280,S3831,Cajal Retzius,16,42
V1793,S280,S4156,Cajal Retzius,16,42
V6994,S281,S281,Sic17ab,16,43
V15049,S281,S281,Sic17ab,16,43
V20302,S281,S281,Dentate,16,43
V17452,S281,S281,Dentate,16,43
V4730,S281,S281,Endothelial,16,43
V12813,S281,S281,Cajal Retzius,16,43
V883,S282,S282,Cajal Retzius,16,44
V1255,S282,S282,Cajal Retzius,16,44
V1404,S282,S282,Cajal Retzius,16,44
V17269,S282,S282,Entorhinal,16,44
V6778,S282,S282,Oligodendrocyte,16,44
V6818,S283,S283,Dentate,16,45
V9678,S283,S283,Cajal Retzius,16,45
V21245,S283,S283,Cajal Retzius,16,45
V10690,S283,S283,Cajal Retzius,16,45
V6337,S283,S4166,Cajal Retzius,16,45
V4272,S284,S284,Cajal Retzius,16,46
V9719,S284,S284,Entorhinal,16,46
V16947,S284,S284,Cajal Retzius,16,46
V2468,S284,S284,Dentate,16,46
V17133,S285,S285,Dentate,16,47
V14749,S285,S285,Dentate,16,47
V15323,S285,S285,Cajal Retzius,16,47
V19355,S285,S285,Cajal Retzius,16,47
V7318,S285,S285,Cajal Retzius,16,47
V2049,S285,S285,Cajal Retzius,16,47
V12810,S285,S285,Cajal Retzius,16,47
V4803,S286,S286,Cajal Retzius,16,48
V4376,S286,S286,Cajal Retzius,16,48
V19521,S286,S286,Cajal Retzius,16,48
V20311,S286,S286,Cajal Retzius,16,48
V21455,S286,S1716,Cajal Retzius,16,48
V3253,S287,S287,Sic17ab,16,49
V7247,S287,S287,Cajal Retzius,16,49
V7948,S287,S287,Dentate,16,49
V10225,S287,S287,Cajal Retzius,16,49
V17869,S287,S287,Cajal Retzius,16,49
V16400,S287,S1888,Sic17ab,16,49
V14402,S288,S288,Cajal Retzius,16,50
V17148,S288,S288,Cajal Retzius,16,50
V16966,S288,S288,Neurogenesis,16,50
V10072,S288,S288,Cajal Retzius,16,50
V17493,S288,S288,Microglia,16,50
V8868,S289,S289,Cajal Retzius,16,51
V3367,S289,S289,Cajal Retzius,16,51
V14021,S289,S289,Cajal Retzius,16,51
V20855,S289,S741,Cajal Retzius,16,51
V1998,S289,S743,Cajal Retzius,16,51
V9856,S290,S290,Sic17ab,16,52
V9744,S290,S290,Cajal Retzius,16,52
V7931,S290,S290,Cajal Retzius,16,52
V12543,S290,S290,Sic17ab,16,52
V6453,S290,S290,Cajal Retzius,16,52
V19136,S290,S290,Cajal Retzius,16,52
V20039,S291,S291,Cajal Retzius,16,53
V17927,S291,S291,Cajal Retzius,16,53
V18076,S291,S4208,Cajal Retzius,16,53
V16991,S291,S291,Cajal Retzius,16,53
V16463,S291,S291,Cajal Retzius,16,53
V796,S292,S292,Sic17ab,16,54
V8188,S292,S292,Neurogenesis,16,54
V20682,S292,S292,Gad2,16,54
V21560,S292,S292,Gad2,16,54
V5691,S292,S292,Cajal Retzius,16,54
V4306,S292,S292,Cajal Retzius,16,54
V21566,S293,S293,Neurogenesis,16,55
V7552,S293,S293,Cajal Retzius,16,55
V16850,S293,S293,Entorhinal,16,55
V9876,S293,S293,Cajal Retzius,16,55
V14575,S293,S293,Sic17ab,16,55
V5834,S293,S293,Cajal Retzius,16,55
V21802,S294,S294,Cajal Retzius,16,56
V11485,S294,S294,Cajal Retzius,16,56
V6052,S294,S294,Cajal Retzius,16,56
V5096,S294,S294,Cajal Retzius,16,56
V5189,S294,S294,Cajal Retzius,16,56
V7712,S295,S295,Neurogenesis,16,57
V13804,S295,S295,Neurogenesis,16,57
V19829,S295,S295,Cajal Retzius,16,57
V20822,S295,S295,Ependyma,16,57
V14921,S295,S295,Microglia,16,57
V7940,S296,S296,Cajal Retzius,16,58
V10155,S296,S296,Sic17ab,16,58
V17072,S296,S296,Ependyma,16,58
V6455,S297,S297,Sic17ab,16,59
V10528,S297,S297,Sic17ab,16,59
V21107,S297,S297,Cajal Retzius,16,59
V22958,S297,S297,Entorhinal,16,59
V22171,S297,S297,Cajal Retzius,16,59
V1436,S297,S297,Microglia,16,59
V8607,S298,S298,Gad2,16,60
V16407,S298,S298,Microglia,16,60
V19786,S298,S298,Sic17ab,16,60
V9758,S298,S298,Cajal Retzius,16,60
V10818,S299,S299,Cajal Retzius,16,61
V11577,S299,S299,Sic17ab,16,61
V4769,S299,S299,Cajal Retzius,16,61
V15309,S299,S299,Neurogenesis,16,61
V4650,S299,S299,Cajal Retzius,16,61
V22781,S299,S299,Neurogenesis,16,61
V242,S300,S300,Sic17ab,16,62
V568,S300,S300,Sic17ab,16,62
V11511,S300,S300,Sic17ab,16,62
V14106,S300,S300,Neurogenesis,16,62
V19359,S300,S300,Astrocyte,16,62
V18452,S300,S4103,Neurogenesis,16,62
V7511,S301,S301,Gad2,16,63
V19084,S301,S301,Dentate,16,63
V22007,S301,S301,Neurogenesis,16,63
V13799,S301,S301,Endothelial,16,63
V19095,S301,S301,Cajal Retzius,16,63
V10990,S301,S301,Endothelial,16,63
V7814,S301,S301,Neurogenesis,16,63
V7223,S302,S302,Neurogenesis,16,64
V21348,S302,S302,Cajal Retzius,16,64
V12468,S302,S302,Cajal Retzius,16,64
V16151,S302,S302,Cajal Retzius,16,64
V9998,S302,S302,Cajal Retzius,16,64
V5506,S303,S303,Sic17ab,16,65
V13454,S303,S303,Dentate,16,65
V17410,S303,S303,Sic17ab,16,65
V20411,S303,S303,Sic17ab,16,65
V1907,S303,S303,Entorhinal,16,65
V18945,S303,S303,Neurogenesis,16,65
V18620,S303,S303,Neurogenesis,16,65
V10702,S304,S304,Dentate,16,66
V12606,S304,S304,Sic17ab,16,66
V14338,S304,S304,Cajal Retzius,16,66
V7866,S304,S304,Astrocyte,16,66
V3112,S304,S304,Dentate,16,66
V13796,S304,S304,Dentate,16,66
V625,S305,S305,Gad2,16,67
V15031,S305,S305,Sic17ab,16,67
V1934,S305,S305,Neurogenesis,16,67
V17399,S306,S306,Endothelial,16,68
V9931,S307,S307,Cajal Retzius,16,69
V10893,S307,S307,Sic17ab,16,69
V21094,S307,S307,Sic17ab,16,69
V20282,S307,S307,Neurogenesis,16,69
V6944,S308,S308,Microglia,16,70
V22357,S308,S308,Sic17ab,16,70
V20088,S309,S309,Dentate,16,71
V9724,S309,S1518,Dentate,16,71
V9780,S310,S310,Cajal Retzius,16,72
V6033,S310,S4144,Cajal Retzius,16,72
V17390,S310,S3897,Cajal Retzius,16,72
V17782,S311,S311,Cajal Retzius,16,73
V14962,S311,S311,Cajal Retzius,16,73
V16506,S311,S946,Cajal Retzius,16,73
V16833,S312,S312,Cajal Retzius,16,74
V12386,S312,S505,Cajal Retzius,16,74
V12048,S313,S313,Cajal Retzius,16,77
V10394,S313,S313,Cajal Retzius,16,77
V10139,S313,S207,Cajal Retzius,16,77
V6247,S314,S314,Cajal Retzius,16,80
V321,S314,S3072,Cajal Retzius,16,80
V1314,S314,S3722,Cajal Retzius,16,80
V16521,S315,S315,Cajal Retzius,16,81
V380,S315,S272,Cajal Retzius,16,81
V8670,S315,S2806,Cajal Retzius,16,81
V6326,S316,S316,Sic17ab,16,83
V20950,S316,S316,Cajal Retzius,16,83
V20307,S316,S316,Cajal Retzius,16,83
V10380,S316,S316,Cajal Retzius,16,83
V1767,S316,S764,Cajal Retzius,16,83
V19955,S317,S317,Cajal Retzius,16,84
V356,S317,S526,Cajal Retzius,16,84
V9616,S318,S318,Cajal Retzius,17,24
V4491,S318,S71,Cajal Retzius,17,24
V6913,S318,S430,Cajal Retzius,17,24
V16220,S319,S319,Cajal Retzius,17,25
V15093,S319,S457,Cajal Retzius,17,25
V1492,S320,S320,Cajal Retzius,17,26
V9081,S320,S320,Cajal Retzius,17,26
V9696,S320,S320,Sic17ab,17,26
V8314,S320,S320,Cajal Retzius,17,26
V5240,S320,S320,Dentate,17,26
V22617,S320,S320,Cajal Retzius,17,26
V12126,S321,S3292,Neurogenesis,17,27
V6238,S322,S322,Cajal Retzius,17,28
V11460,S322,S322,Cajal Retzius,17,28
V18836,S322,S322,Cajal Retzius,17,28
V12753,S322,S322,Cajal Retzius,17,28
V10044,S322,S4173,Cajal Retzius,17,28
V13892,S323,S323,Ependyma,17,29
V5126,S323,S323,Microglia,17,29
V2980,S323,S323,Dentate,17,29
V13101,S323,S323,Cajal Retzius,17,29
V21861,S323,S1219,Microglia,17,29
V16671,S323,S2704,Cajal Retzius,17,29
V10431,S323,S323,Entorhinal,17,29
V1175,S323,S1580,Cajal Retzius,17,29
V2083,S323,S870,Dentate,17,29
V8151,S324,S324,Dentate,17,30
V11623,S324,S324,Gad2,17,30
V14277,S324,S324,Cajal Retzius,17,30
V21364,S324,S324,Endothelial,17,30
V13856,S325,S325,Cajal Retzius,17,31
V17326,S325,S325,Cajal Retzius,17,31
V8798,S325,S778,Cajal Retzius,17,31
V8902,S326,S326,Cajal Retzius,17,32
V19018,S326,S326,Cajal Retzius,17,32
V12276,S327,S327,Cajal Retzius,17,33
V13884,S327,S327,Gad2,17,33
V22725,S327,S327,Sic17ab,17,33
