CellID,SpotID,CellType
V1160,S549,Granule
V1161,S3957,Granule
V1162,S219,Granule
V1163,S1378,Granule
V1164,S305,Granule
V1165,S159,Granule
V1166,S3622,Granule
V1167,S4280,Granule
V1168,S1738,Pvalb
V1169,S2517,Granule
V1170,S3067,Granule
V1171,S270,Granule
V1172,S3140,Oligodendrocyte
V1173,S4117,Oligodendrocyte
V1174,S922,Granule
V1175,S3784,Purkinje
V1176,S4051,Granule
V1177,S2345,Granule
V1178,S2823,Oligodendrocyte
V1179,S717,Granule
V1180,S3889,Nnat
V1181,S2512,Granule
V1182,S1102,Granule
V1183,S2754,Granule
V1184,S704,Granule
V1185,S1066,Purkinje
V1186,S3109,Granule
V1187,S2379,Bergmann
V1188,S2241,Pvalb
V1189,S1358,Nnat
V1190,S995,Granule
V1191,S4582,Granule
V1192,S2165,Bergmann
V1193,S308,Granule
V1194,S4466,Purkinje
V1195,S3751,Granule
V1196,S3022,Astrocyte
V1197,S4199,Granule
V1198,S2631,Nnat
V1199,S2923,Bergmann
V1200,S2732,Oligodendrocyte
V1201,S982,Pvalb
V1202,S1106,Granule
V1203,S4294,Granule
V1204,S4339,Endothelial
V1205,S4702,Granule
V1206,S40,Granule
V1207,S169,Granule
V1208,S1238,Granule
V1209,S3894,Granule
V1210,S2786,Endothelial
V1211,S4359,Granule
V1212,S3939,Endothelial
V1213,S718,Bergmann
V1214,S1486,Oligodendrocyte
V1215,S3109,Pvalb
V1216,S68,Granule
V1217,S2606,Granule
V1218,S3162,Purkinje
V1219,S4107,Granule
V1220,S2703,Granule
V1221,S1795,Oligodendrocyte
V1222,S128,Granule
V1223,S742,Bergmann
V1224,S3361,Granule
V1225,S4680,Pvalb
V1226,S1486,Granule
V1227,S75,Nnat
V1228,S787,Bergmann
V1229,S786,Granule
V1230,S4019,Astrocyte
V1231,S1772,Granule
V1232,S4225,Choroid
V1233,S2609,Astrocyte
V1234,S595,Fibroblast
V1235,S3073,Granule
V1236,S2382,Endothelial
V1237,S224,Granule
V1238,S1801,Granule
V1239,S3546,Choroid
V1240,S3236,Granule
V1241,S3625,Choroid
V1242,S2518,Granule
V1243,S4542,Granule
V1244,S541,Granule
V1245,S4562,Granule
V1246,S2643,Endothelial
V1247,S3074,Granule
V1248,S44,Granule
V1249,S3701,Granule
V1250,S3250,Granule
V1251,S889,Bergmann
V1252,S3405,Nnat
V1253,S2680,Granule
V1254,S3552,Bergmann
V1255,S4068,Astrocyte
V1256,S2494,Fibroblast
V1257,S3486,Microglia
V1258,S1539,Microglia
V1259,S3049,Granule
V1260,S1343,Granule
V1261,S774,Granule
V1262,S4703,Granule
V1263,S798,Endothelial
V1264,S3801,Purkinje
V1265,S967,Granule
V1266,S4074,Bergmann
V1267,S2929,Granule
V1268,S4296,Granule
V1269,S3839,Microglia
V1270,S4173,Pvalb
V1271,S2539,Oligodendrocyte
V1272,S4642,Granule
V1273,S627,Pvalb
V1274,S3784,Endothelial
V1275,S567,Granule
V1276,S2742,Granule
V1277,S1472,Purkinje
V1278,S4045,Endothelial
V1279,S396,Granule
V1280,S2701,Endothelial
V1281,S4290,Bergmann
V1282,S807,Purkinje
V1283,S884,Granule
V1284,S3411,Endothelial
V1285,S3266,Granule
V1286,S1838,Nnat
V1287,S3402,Purkinje
V1288,S2471,Granule
V1289,S2263,Granule
V1290,S854,Granule
V1291,S3360,Granule
V1292,S46,Granule
V1293,S2853,Granule
V1294,S772,Bergmann
V1295,S417,Pvalb
V1296,S2789,Purkinje
V1297,S223,Granule
V1298,S2039,Fibroblast
V1299,S731,Endothelial
V1300,S3611,Granule
V1301,S2166,Bergmann
V1302,S2199,Granule
V1303,S4059,Bergmann
V1304,S4391,Pvalb
V1305,S615,Granule
V1306,S3428,Granule
V1307,S1457,Granule
V1308,S1997,Bergmann
V1309,S3374,Choroid
V1310,S4625,Bergmann
V1311,S2039,Granule
V1312,S1757,Granule
V1313,S1128,Nnat
V1314,S2447,Choroid
V1315,S4057,Purkinje
V1316,S493,Granule
V1317,S4639,Granule
V1318,S2897,Granule
V1319,S537,Purkinje
V1320,S2710,Nnat
V1321,S3669,Bergmann
V1322,S2903,Granule
V1323,S2453,Pvalb
V1324,S678,Bergmann
V1325,S958,Purkinje
V1326,S3587,Granule
V1327,S772,Granule
V1328,S2756,Granule
V1329,S3390,Granule
V1330,S2547,Granule
V1331,S1050,Bergmann
V1332,S1114,Granule
V1333,S1445,Granule
V1334,S2011,Purkinje
V1335,S1934,Granule
V1336,S2454,Astrocyte
V1337,S362,Granule
V1338,S2907,Oligodendrocyte
V1339,S3167,Oligodendrocyte
V1340,S2291,Microglia
V1341,S1386,Granule
V1342,S978,Granule
V1343,S896,Granule
V1344,S348,Granule
V1345,S1039,Granule
V1346,S4474,Granule
V1347,S2591,Granule
V1348,S2995,Oligodendrocyte
V1349,S1307,Granule
V1350,S1245,Bergmann
V1351,S1595,Fibroblast
V1352,S119,Granule
V1353,S4362,Granule
V1354,S2654,Microglia
V1355,S3272,Nnat
V1356,S1731,Nnat
V1357,S3030,Purkinje
V1358,S1069,Purkinje
V1359,S559,Bergmann
V1360,S2979,Granule
V1361,S894,Bergmann
V1362,S604,Oligodendrocyte
V1363,S440,Granule
V1364,S1438,Granule
V1365,S1411,Granule
V1366,S3919,Granule
V1367,S4585,Granule
V1368,S181,Granule
V1369,S187,Granule
V1370,S2858,Purkinje
V1371,S2262,Oligodendrocyte
V1372,S1269,Granule
V1373,S2482,Fibroblast
V1374,S1014,Granule
V1375,S83,Choroid
V1376,S733,Bergmann
V1377,S4544,Granule
V1378,S538,Granule
V1379,S1911,Granule
V1380,S908,Granule
V1381,S2981,Microglia
V1382,S4109,Purkinje
V1383,S3747,Granule
V1384,S916,Granule
V1385,S781,Granule
V1386,S1450,Granule
V1387,S3497,Microglia
V1388,S1500,Purkinje
V1389,S506,Granule
V1390,S100,Bergmann
V1391,S1858,Granule
V1392,S3640,Bergmann
V1393,S4414,Granule
V1394,S250,Granule
V1395,S3136,Astrocyte
V1396,S2188,Granule
V1397,S649,Granule
V1398,S3348,Oligodendrocyte
V1399,S262,Endothelial
V1400,S4294,Granule
V1401,S2028,Pvalb
V1402,S1728,Granule
V1403,S4405,Nnat
V1404,S827,Granule
V1405,S2541,Granule
V1406,S2388,Oligodendrocyte
V1407,S3809,Purkinje
V1408,S150,Granule
V1409,S1635,Bergmann
V1410,S855,Purkinje
V1411,S2352,Granule
V1412,S1402,Bergmann
V1413,S1545,Granule
V1414,S1750,Bergmann
V1415,S3531,Granule
V1416,S4562,Microglia
V1417,S2547,Pvalb
V1418,S63,Choroid
V1419,S2061,Astrocyte
V1420,S2758,Purkinje
V1421,S4531,Granule
V1422,S2941,Granule
V1423,S3018,Pvalb
V1424,S3032,Fibroblast
V1425,S3425,Granule
V1426,S3416,Granule
V1427,S1077,Granule
V1428,S3668,Granule
V1429,S3101,Oligodendrocyte
V1430,S2766,Granule
V1431,S2620,Granule
V1432,S3149,Bergmann
V1433,S1915,Granule
V1434,S463,Purkinje
V1435,S354,Granule
V1436,S2927,Granule
V1437,S1880,Oligodendrocyte
V1438,S4421,Fibroblast
V1439,S979,Purkinje
V1440,S3865,Granule
V1441,S1967,Oligodendrocyte
V1442,S808,Pvalb
V1443,S4427,Choroid
V1444,S3211,Choroid
V1445,S2948,Nnat
V1446,S4008,Bergmann
V1447,S120,Granule
V1448,S75,Granule
V1449,S1237,Granule
V1450,S2259,Pvalb
V1451,S3884,Purkinje
V1452,S3175,Granule
V1453,S1442,Granule
V1454,S1059,Granule
V1455,S2029,Fibroblast
V1456,S3194,Granule
V1457,S2304,Choroid
V1458,S3399,Endothelial
V1459,S4333,Granule
V1460,S695,Granule
V1461,S4472,Granule
V1462,S1499,Purkinje
V1463,S665,Granule
V1464,S2795,Choroid
V1465,S4600,Fibroblast
V1466,S1074,Granule
V1467,S3066,Fibroblast
V1468,S1974,Microglia
V1469,S3334,Granule
V1470,S656,Granule
V1471,S1119,Purkinje
V1472,S2242,Purkinje
V1473,S1134,Granule
V1474,S3117,Granule
V1475,S4206,Granule
V1476,S1123,Choroid
V1477,S269,Granule
V1478,S4549,Granule
V1479,S3025,Granule
V1480,S3858,Bergmann
V1481,S4157,Oligodendrocyte
V1482,S4369,Granule
V1483,S1242,Purkinje
V1484,S3907,Bergmann
V1485,S4336,Granule
V1486,S2452,Purkinje
V1487,S4032,Granule
V1488,S394,Granule
V1489,S586,Purkinje
V1490,S3454,Endothelial
V1491,S2011,Granule
V1492,S2010,Purkinje
V1493,S4308,Bergmann
V1494,S2934,Granule
V1495,S2868,Granule
V1496,S4566,Granule
V1497,S1148,Granule
V1498,S907,Pvalb
V1499,S2182,Granule
V1500,S3350,Granule
V1501,S4472,Microglia
V1502,S812,Purkinje
V1503,S3995,Granule
V1504,S1144,Granule
V1505,S3667,Granule
V1506,S1114,Pvalb
V1507,S3184,Granule
V1508,S3917,Granule
V1509,S4602,Granule
V1510,S1514,Granule
V1511,S216,Purkinje
V1512,S2780,Microglia
V1513,S553,Granule
V1514,S2821,Oligodendrocyte
V1515,S284,Purkinje
V1516,S95,Astrocyte
V1517,S1554,Granule
V1518,S274,Granule
V1519,S4483,Granule
V1520,S3404,Purkinje
V1521,S385,Bergmann
V1522,S3393,Granule
V1523,S4339,Granule
V1524,S4079,Bergmann
V1525,S2488,Granule
V1526,S4184,Granule
V1527,S2018,Granule
V1528,S3277,Granule
V1529,S1911,Fibroblast
V1530,S184,Granule
V1531,S2851,Granule
V1532,S312,Nnat
V1533,S1287,Granule
V1534,S1620,Microglia
V1535,S3644,Astrocyte
V1536,S1628,Astrocyte
V1537,S4255,Granule
V1538,S1949,Granule
V1539,S4129,Granule
V1540,S2089,Granule
V1541,S1222,Granule
V1542,S2543,Pvalb
V1543,S3447,Bergmann
V1544,S1122,Bergmann
V1545,S2966,Oligodendrocyte
V1546,S897,Granule
V1547,S1752,Granule
V1548,S3956,Microglia
V1549,S2679,Granule
V1550,S3040,Granule
V1551,S2078,Bergmann
V1552,S3820,Granule
V1553,S39,Purkinje
V1554,S1393,Bergmann
V1555,S2375,Bergmann
V1556,S3429,Purkinje
V1557,S3889,Purkinje
V1558,S375,Pvalb
V1559,S42,Purkinje
V1560,S4491,Granule
V1561,S4583,Granule
V1562,S2656,Granule
V1563,S185,Granule
V1564,S1822,Purkinje
V1565,S2525,Bergmann
V1566,S1120,Granule
V1567,S516,Purkinje
V1568,S799,Purkinje
V1569,S2261,Granule
V1570,S4184,Granule
V1571,S659,Granule
V1572,S4340,Granule
V1573,S4529,Granule
V1574,S1967,Fibroblast
V1575,S3650,Purkinje
V1576,S404,Oligodendrocyte
V1577,S731,Fibroblast
V1578,S2641,Oligodendrocyte
V1579,S3903,Granule
V1580,S2911,Oligodendrocyte
V1581,S1893,Granule
V1582,S120,Granule
V1583,S1777,Purkinje
V1584,S1726,Granule
V1585,S2678,Granule
V1586,S2873,Purkinje
V1587,S2515,Bergmann
V1588,S4306,Granule
V1589,S706,Granule
V1590,S3002,Purkinje
V1591,S3775,Pvalb
V1592,S1639,Microglia
V1593,S4516,Bergmann
V1594,S3827,Bergmann
V1595,S4452,Purkinje
V1596,S1414,Astrocyte
V1597,S726,Granule
V1598,S2806,Granule
V1599,S3035,Pvalb
V1600,S3357,Purkinje
V1601,S3096,Astrocyte
V1602,S392,Granule
V1603,S239,Granule
V1604,S2772,Pvalb
V1605,S1155,Granule
V1606,S2901,Granule
V1607,S2026,Granule
V1608,S4584,Granule
V1609,S3822,Oligodendrocyte
V1610,S4678,Granule
V1611,S1843,Granule
V1612,S1735,Nnat
V1613,S175,Endothelial
V1614,S3314,Astrocyte
V1615,S3334,Granule
V1616,S1569,Nnat
V1617,S314,Choroid
V1618,S1089,Granule
V1619,S2044,Choroid
V1620,S2881,Granule
V1621,S2961,Bergmann
V1622,S278,Granule
V1623,S1168,Granule
V1624,S3981,Purkinje
V1625,S3384,Granule
V1626,S3637,Nnat
V1627,S3913,Fibroblast
V1628,S2374,Astrocyte
V1629,S96,Granule
V1630,S1623,Oligodendrocyte
V1631,S3931,Bergmann
V1632,S3885,Bergmann
V1633,S3135,Granule
V1634,S1466,Granule
V1635,S4141,Granule
V1636,S2822,Granule
V1637,S4481,Granule
V1638,S1193,Purkinje
V1639,S2191,Oligodendrocyte
V1640,S4573,Microglia
V1641,S4227,Granule
V1642,S1328,Purkinje
V1643,S4600,Purkinje
V1644,S1352,Granule
V1645,S2944,Purkinje
V1646,S1803,Granule
V1647,S3122,Choroid
V1648,S1072,Granule
V1649,S21,Purkinje
V1650,S4431,Granule
V1651,S2462,Granule
V1652,S3109,Granule
V1653,S2184,Endothelial
V1654,S481,Granule
V1655,S4101,Granule
V1656,S3084,Choroid
V1657,S2557,Pvalb
V1658,S1224,Granule
V1659,S4001,Pvalb
V1660,S2618,Fibroblast
V1661,S575,Bergmann
V1662,S25,Bergmann
V1663,S2434,Granule
V1664,S986,Granule
V1665,S4711,Pvalb
V1666,S2477,Oligodendrocyte
V1667,S2218,Oligodendrocyte
V1668,S2509,Granule
V1669,S4250,Granule
V1670,S364,Granule
V1671,S548,Granule
V1672,S3929,Granule
V1673,S3399,Granule
V1674,S2067,Bergmann
V1675,S4163,Purkinje
V1676,S3782,Bergmann
V1677,S2570,Granule
V1678,S3014,Granule
V1679,S319,Granule
V1680,S1802,Granule
V1681,S1860,Fibroblast
V1682,S179,Granule
V1683,S646,Oligodendrocyte
V1684,S800,Fibroblast
V1685,S934,Fibroblast
V1686,S1476,Granule
V1687,S895,Microglia
V1688,S3375,Oligodendrocyte
V1689,S158,Granule
V1690,S4510,Pvalb
V1691,S979,Bergmann
V1692,S4679,Granule
V1693,S4180,Bergmann
V1694,S647,Astrocyte
V1695,S4689,Purkinje
V1696,S2976,Fibroblast
V1697,S1396,Bergmann
V1698,S1358,Granule
V1699,S330,Granule
V1700,S3653,Granule
V1701,S3589,Pvalb
V1702,S2512,Granule
V1703,S2815,Granule
V1704,S3086,Granule
V1705,S2256,Granule
V1706,S786,Fibroblast
V1707,S1224,Granule
V1708,S3150,Granule
V1709,S3063,Pvalb
V1710,S1903,Bergmann
V1711,S276,Granule
V1712,S3510,Bergmann
V1713,S1394,Purkinje
V1714,S3599,Purkinje
V1715,S482,Granule
V1716,S766,Bergmann
V1717,S881,Granule
V1718,S3347,Microglia
V1719,S413,Granule
V1720,S782,Granule
V1721,S1241,Purkinje
V1722,S3013,Bergmann
V1723,S2434,Bergmann
V1724,S2004,Granule
V1725,S1386,Granule
V1726,S1041,Granule
V1727,S2787,Granule
V1728,S1710,Oligodendrocyte
V1729,S1734,Bergmann
V1730,S213,Purkinje
V1731,S1706,Granule
V1732,S1061,Granule
V1733,S323,Granule
V1734,S825,Microglia
V1735,S3518,Purkinje
V1736,S4729,Purkinje
V1737,S563,Endothelial
V1738,S1475,Purkinje
V1739,S4016,Purkinje
V1740,S2039,Oligodendrocyte
V1741,S1830,Granule
V1742,S4072,Granule
V1743,S2641,Choroid
V1744,S3043,Granule
V1745,S942,Granule
V1746,S1627,Endothelial
V1747,S1557,Granule
V1748,S2784,Granule
V1749,S2716,Purkinje
V1750,S2801,Fibroblast
V1751,S223,Nnat
V1752,S195,Granule
V1753,S2580,Fibroblast
V1754,S554,Oligodendrocyte
V1755,S2377,Granule
V1756,S729,Purkinje
V1757,S2704,Endothelial
V1758,S2329,Granule
V1759,S1379,Endothelial
V1760,S125,Granule
V1761,S852,Endothelial
V1762,S2716,Bergmann
V1763,S76,Granule
V1764,S3311,Microglia
V1765,S1828,Granule
V1766,S355,Astrocyte
V1767,S4267,Granule
V1768,S1267,Purkinje
V1769,S3242,Fibroblast
V1770,S2961,Granule
V1771,S2417,Purkinje
V1772,S3306,Oligodendrocyte
V1773,S2814,Oligodendrocyte
V1774,S1332,Pvalb
V1775,S250,Bergmann
V1776,S4076,Astrocyte
V1777,S2854,Granule
V1778,S4139,Bergmann
V1779,S4616,Granule
V1780,S1861,Microglia
V1781,S1130,Pvalb
V1782,S1056,Granule
V1783,S1246,Purkinje
V1784,S2966,Granule
V1785,S4223,Bergmann
V1786,S2711,Granule
V1787,S1195,Granule
V1788,S3025,Granule
V1789,S1556,Oligodendrocyte
V1790,S4317,Granule
V1791,S1649,Granule
V1792,S3811,Granule
V1793,S3226,Granule
V1794,S2193,Bergmann
V1795,S3333,Bergmann
V1796,S3376,Endothelial
V1797,S4567,Granule
V1798,S2070,Purkinje
V1799,S2796,Pvalb
V1800,S4429,Purkinje
V1801,S3907,Granule
V1802,S3575,Purkinje
V1803,S1073,Granule
V1804,S328,Bergmann
V1805,S380,Granule
V1806,S4066,Microglia
V1807,S777,Granule
V1808,S75,Granule
V1809,S4497,Granule
V1810,S379,Pvalb
V1811,S2398,Granule
V1812,S3640,Pvalb
V1813,S2587,Purkinje
V1814,S1099,Choroid
V1815,S3824,Granule
V1816,S263,Granule
V1817,S1300,Granule
V1818,S936,Purkinje
V1819,S1555,Purkinje
V1820,S1539,Nnat
V1821,S1469,Granule
V1822,S438,Granule
V1823,S3408,Endothelial
V1824,S1527,Granule
V1825,S4247,Purkinje
V1826,S3672,Granule
V1827,S4634,Bergmann
V1828,S2681,Granule
V1829,S3315,Granule
V1830,S2102,Granule
V1831,S3164,Granule
V1832,S148,Bergmann
V1833,S2253,Granule
V1834,S3235,Pvalb
V1835,S4198,Granule
V1836,S3157,Granule
V1837,S446,Oligodendrocyte
V1838,S2442,Fibroblast
V1839,S4453,Bergmann
V1840,S1646,Granule
V1841,S2761,Granule
V1842,S3200,Purkinje
V1843,S1804,Granule
V1844,S3724,Granule
V1845,S1110,Astrocyte
V1846,S3351,Granule
V1847,S638,Astrocyte
V1848,S1888,Granule
V1849,S130,Granule
V1850,S2540,Granule
V1851,S3297,Fibroblast
V1852,S2329,Endothelial
V1853,S166,Granule
V1854,S888,Fibroblast
V1855,S2033,Fibroblast
V1856,S502,Oligodendrocyte
V1857,S484,Granule
V1858,S3148,Granule
V1859,S1726,Granule
V1860,S2602,Granule
V1861,S2729,Oligodendrocyte
V1862,S1394,Granule
V1863,S2683,Granule
V1864,S123,Granule
V1865,S3692,Endothelial
V1866,S2543,Granule
V1867,S4530,Granule
V1868,S978,Fibroblast
V1869,S1956,Endothelial
V1870,S737,Purkinje
V1871,S3614,Endothelial
V1872,S1962,Fibroblast
V1873,S163,Granule
V1874,S4371,Fibroblast
V1875,S3266,Granule
V1876,S1420,Nnat
V1877,S3995,Astrocyte
V1878,S3483,Bergmann
V1879,S67,Granule
V1880,S926,Granule
V1881,S3106,Granule
V1882,S1647,Granule
V1883,S1271,Granule
V1884,S2341,Granule
V1885,S235,Granule
V1886,S3748,Bergmann
V1887,S4014,Granule
V1888,S756,Nnat
V1889,S713,Granule
V1890,S2054,Granule
V1891,S1343,Granule
V1892,S2902,Nnat
V1893,S1047,Bergmann
V1894,S3025,Granule
V1895,S1923,Granule
V1896,S179,Purkinje
V1897,S437,Nnat
V1898,S1453,Pvalb
V1899,S2548,Granule
V1900,S2142,Purkinje
V1901,S1377,Granule
V1902,S2858,Granule
V1903,S645,Granule
V1904,S502,Oligodendrocyte
V1905,S2221,Granule
V1906,S1603,Oligodendrocyte
V1907,S3072,Bergmann
V1908,S3088,Purkinje
V1909,S3639,Purkinje
V1910,S2991,Granule
V1911,S4435,Granule
V1912,S1551,Granule
V1913,S3110,Granule
V1914,S59,Granule
V1915,S1225,Oligodendrocyte
V1916,S772,Granule
V1917,S2109,Granule
V1918,S3128,Oligodendrocyte
V1919,S125,Oligodendrocyte
V1920,S1557,Granule
V1921,S404,Granule
V1922,S2441,Granule
V1923,S778,Granule
V1924,S333,Purkinje
V1925,S899,Granule
V1926,S2110,Pvalb
V1927,S1995,Fibroblast
V1928,S2982,Granule
V1929,S657,Pvalb
V1930,S18,Purkinje
V1931,S3416,Granule
V1932,S3935,Choroid
V1933,S264,Pvalb
V1934,S376,Granule
V1935,S2016,Granule
V1936,S1487,Granule
V1937,S2931,Granule
V1938,S1553,Granule
V1939,S284,Granule
V1940,S3127,Granule
V1941,S1201,Bergmann
V1942,S2620,Fibroblast
V1943,S970,Granule
V1944,S544,Granule
V1945,S2972,Endothelial
V1946,S3536,Pvalb
V1947,S2615,Nnat
V1948,S4715,Nnat
V1949,S3924,Granule
V1950,S3926,Granule
V1951,S579,Purkinje
V1952,S1617,Astrocyte
V1953,S4511,Bergmann
V1954,S3455,Bergmann
V1955,S2542,Oligodendrocyte
V1956,S2502,Granule
V1957,S2236,Pvalb
V1958,S519,Astrocyte
V1959,S1951,Oligodendrocyte
V1960,S1903,Bergmann
V1961,S4083,Granule
V1962,S3980,Granule
V1963,S3665,Oligodendrocyte
V1964,S1000,Purkinje
V1965,S484,Purkinje
V1966,S2817,Granule
V1967,S850,Purkinje
V1968,S3442,Purkinje
V1969,S994,Bergmann
V1970,S2945,Granule
V1971,S1014,Granule
V1972,S635,Microglia
V1973,S4610,Granule
V1974,S1270,Granule
V1975,S3065,Granule
V1976,S1925,Granule
V1977,S949,Granule
V1978,S217,Granule
V1979,S735,Purkinje
V1980,S1770,Bergmann
V1981,S2805,Pvalb
V1982,S4610,Granule
V1983,S3391,Astrocyte
V1984,S1225,Fibroblast
V1985,S206,Purkinje
V1986,S3798,Granule
V1987,S3216,Astrocyte
V1988,S149,Granule
V1989,S329,Pvalb
V1990,S2374,Granule
V1991,S3340,Oligodendrocyte
V1992,S1852,Granule
V1993,S1623,Choroid
V1994,S2187,Bergmann
V1995,S4135,Purkinje
V1996,S4058,Purkinje
V1997,S3256,Granule
V1998,S41,Bergmann
V1999,S231,Astrocyte
V2000,S1152,Granule
V2001,S1948,Granule
V2002,S73,Granule
V2003,S1513,Granule
V2004,S42,Bergmann
V2005,S4419,Bergmann
V2006,S1964,Bergmann
V2007,S2138,Astrocyte
V2008,S791,Bergmann
V2009,S4159,Granule
V2010,S1244,Purkinje
V2011,S12,Granule
V2012,S4122,Granule
V2013,S3448,Granule
V2014,S2734,Microglia
V2015,S4480,Granule
V2016,S3962,Purkinje
V2017,S3551,Oligodendrocyte
V2018,S444,Oligodendrocyte
V2019,S845,Granule
V2020,S2549,Choroid
V2021,S326,Granule
V2022,S3305,Granule
V2023,S801,Granule
V2024,S2760,Endothelial
V2025,S4485,Granule
V2026,S4293,Granule
V2027,S4712,Pvalb
V2028,S485,Endothelial
V2029,S3985,Bergmann
V2030,S353,Granule
V2031,S789,Purkinje
V2032,S2503,Granule
V2033,S4543,Granule
V2034,S519,Oligodendrocyte
V2035,S727,Granule
V2036,S660,Granule
V2037,S1543,Granule
V2038,S343,Fibroblast
V2039,S354,Microglia
V2040,S1826,Endothelial
V2041,S4498,Astrocyte
V2042,S3181,Granule
V2043,S2350,Granule
V2044,S2954,Granule
V2045,S443,Oligodendrocyte
V2046,S3764,Microglia
V2047,S754,Granule
V2048,S2968,Granule
V2049,S2939,Granule
V2050,S3847,Pvalb
V2051,S1419,Granule
V2052,S2789,Granule
V2053,S233,Oligodendrocyte
V2054,S3941,Granule
V2055,S3446,Purkinje
V2056,S1124,Choroid
V2057,S2415,Purkinje
V2058,S2132,Oligodendrocyte
V2059,S2324,Pvalb
V2060,S3220,Choroid
V2061,S3348,Granule
V2062,S291,Granule
V2063,S2704,Endothelial
V2064,S2176,Granule
V2065,S2957,Purkinje
V2066,S3247,Purkinje
V2067,S4361,Granule
V2068,S2131,Granule
V2069,S2736,Granule
V2070,S841,Granule
V2071,S1353,Granule
V2072,S3851,Nnat
V2073,S2631,Bergmann
V2074,S735,Pvalb
V2075,S557,Endothelial
V2076,S4162,Granule
V2077,S4117,Choroid
V2078,S4335,Purkinje
V2079,S2683,Granule
V2080,S2283,Granule
V2081,S3858,Granule
V2082,S279,Granule
V2083,S2370,Granule
V2084,S2514,Granule
V2085,S3308,Bergmann
V2086,S263,Granule
V2087,S3726,Granule
V2088,S378,Purkinje
V2089,S450,Microglia
V2090,S1873,Granule
V2091,S1824,Granule
V2092,S1179,Purkinje
V2093,S2032,Oligodendrocyte
V2094,S2572,Endothelial
V2095,S3123,Granule
V2096,S4153,Granule
V2097,S1351,Granule
V2098,S2128,Fibroblast
V2099,S3029,Granule
V2100,S2551,Granule
V2101,S4638,Granule
V2102,S1088,Granule
V2103,S4418,Pvalb
V2104,S84,Granule
V2105,S834,Astrocyte
V2106,S604,Pvalb
V2107,S4192,Granule
V2108,S2611,Granule
V2109,S2076,Choroid
V2110,S4226,Choroid
V2111,S3089,Purkinje
V2112,S1716,Granule
V2113,S645,Granule
V2114,S4731,Bergmann
V2115,S1026,Bergmann
V2116,S3634,Granule
V2117,S4603,Granule
V2118,S1186,Purkinje
V2119,S3098,Endothelial
V2120,S3622,Granule
V2121,S2326,Purkinje
V2122,S2863,Granule
V2123,S709,Granule
V2124,S2104,Pvalb
V2125,S745,Pvalb
V2126,S3843,Fibroblast
V2127,S2287,Granule
V2128,S2884,Fibroblast
V2129,S2167,Granule
V2130,S2773,Purkinje
V2131,S3041,Granule
V2132,S3235,Granule
V2133,S30,Fibroblast
V2134,S2254,Pvalb
V2135,S3766,Microglia
V2136,S3786,Granule
V2137,S4676,Granule
V2138,S1494,Granule
V2139,S4346,Purkinje
V2140,S127,Granule
V2141,S4090,Bergmann
V2142,S3660,Granule
V2143,S766,Granule
V2144,S4599,Microglia
V2145,S1236,Granule
V2146,S437,Granule
V2147,S4122,Astrocyte
V2148,S2855,Granule
V2149,S1735,Purkinje
V2150,S1864,Oligodendrocyte
V2151,S3246,Bergmann
V2152,S933,Purkinje
V2153,S4333,Granule
V2154,S3882,Granule
V2155,S2064,Granule
V2156,S2193,Astrocyte
V2157,S2786,Purkinje
V2158,S3256,Fibroblast
V2159,S4717,Granule
V2160,S3281,Granule
V2161,S130,Granule
V2162,S1014,Granule
V2163,S3861,Astrocyte
V2164,S1535,Bergmann
V2165,S607,Granule
V2166,S2007,Granule
V2167,S3387,Choroid
V2168,S4679,Granule
V2169,S1492,Granule
V2170,S1498,Purkinje
V2171,S997,Granule
V2172,S96,Granule
V2173,S898,Granule
V2174,S347,Granule
V2175,S3015,Granule
V2176,S3602,Bergmann
V2177,S1403,Purkinje
V2178,S1812,Granule
V2179,S1132,Bergmann
V2180,S3015,Granule
V2181,S595,Granule
V2182,S3844,Fibroblast
V2183,S835,Granule
V2184,S3252,Granule
V2185,S2727,Oligodendrocyte
V2186,S4210,Granule
V2187,S139,Granule
V2188,S1377,Oligodendrocyte
V2189,S1507,Purkinje
V2190,S4180,Purkinje
V2191,S2967,Granule
V2192,S3040,Astrocyte
V2193,S2434,Granule
V2194,S549,Granule
V2195,S3053,Granule
V2196,S1874,Bergmann
V2197,S3035,Bergmann
V2198,S282,Granule
V2199,S398,Granule
V2200,S1800,Bergmann
V2201,S4299,Bergmann
V2202,S2370,Granule
V2203,S1444,Granule
V2204,S432,Purkinje
V2205,S2143,Bergmann
V2206,S3935,Fibroblast
V2207,S1840,Granule
V2208,S815,Bergmann
V2209,S3890,Granule
V2210,S234,Granule
V2211,S476,Purkinje
V2212,S2470,Granule
V2213,S3495,Purkinje
V2214,S3147,Pvalb
V2215,S2853,Granule
V2216,S3333,Bergmann
V2217,S122,Granule
V2218,S3183,Microglia
V2219,S1070,Granule
V2220,S3017,Granule
V2221,S2334,Bergmann
V2222,S3190,Granule
V2223,S3351,Bergmann
V2224,S2103,Oligodendrocyte
V2225,S2296,Fibroblast
V2226,S1812,Granule
V2227,S2528,Nnat
V2228,S1175,Granule
V2229,S483,Purkinje
V2230,S529,Fibroblast
V2231,S3854,Purkinje
V2232,S4134,Purkinje
V2233,S2383,Granule
V2234,S3044,Granule
V2235,S4434,Endothelial
V2236,S4167,Granule
V2237,S2002,Purkinje
V2238,S277,Granule
V2239,S1400,Granule
