Values,Predict,Lable,CellType,predict_x,predict_y
V2956,S159,S159,Granule,14,62
V12964,S159,S159,Granule,14,62
V4454,S159,S159,Granule,14,62
V12177,S159,S159,Granule,14,62
V14442,S159,S159,Granule,14,62
V2389,S160,S160,Granule,14,63
V3402,S160,S160,Purkinje,14,63
V4025,S160,S160,Granule,14,63
V17895,S160,S160,Fibroblast,14,63
V738,S160,S160,Granule,14,63
V14240,S160,S160,Granule,14,63
V22890,S160,S160,Granule,14,63
V13089,S160,S160,Granule,14,63
V7418,S161,S161,Fibroblast,14,64
V19843,S161,S161,Granule,14,64
V20834,S161,S161,Granule,14,64
V15589,S161,S161,Granule,14,64
V8952,S162,S162,Granule,14,65
V10499,S162,S162,Granule,14,65
V19110,S162,S162,Purkinje,14,65
V8312,S162,S162,Granule,14,65
V19119,S162,S162,Granule,14,65
V10824,S162,S162,Granule,14,65
V2967,S162,S162,Granule,14,65
V3644,S163,S163,Granule,14,66
V13529,S163,S163,Granule,14,66
V14688,S163,S163,Granule,14,66
V16951,S163,S163,Granule,14,66
V19687,S163,S163,Bergmann,14,66
V1873,S163,S163,Granule,14,66
V18340,S163,S163,Granule,14,66
V3138,S164,S164,Granule,14,67
V6873,S164,S164,Granule,14,67
V14871,S164,S164,Granule,14,67
V14089,S164,S164,Granule,14,67
V11272,S164,S164,Granule,14,67
V16242,S164,S164,Granule,14,67
V7213,S165,S165,Granule,14,68
V11749,S165,S165,Granule,14,68
V12692,S165,S165,Nnat,14,68
V13998,S165,S165,Granule,14,68
V14529,S165,S165,Granule,14,68
V3444,S165,S1898,Granule,14,68
V1853,S166,S166,Granule,14,69
V10617,S166,S166,Granule,14,69
V12992,S166,S166,Granule,14,69
V21624,S166,S166,Granule,14,69
V17148,S166,S166,Granule,14,69
V2305,S167,S167,Granule,14,70
V3010,S167,S167,Granule,14,70
V12259,S167,S167,Granule,14,70
V22661,S167,S167,Pvalb,14,70
V305,S168,S168,Granule,14,71
V6805,S168,S168,Granule,14,71
V14102,S168,S168,Granule,14,71
V7623,S168,S168,Granule,14,71
V1207,S169,S169,Granule,14,72
V16786,S169,S169,Granule,14,72
V17320,S169,S169,Granule,14,72
V20689,S169,S169,Granule,14,72
V2654,S170,S170,Granule,14,73
V3717,S170,S170,Granule,14,73
V17311,S170,S170,Granule,14,73
V19297,S170,S170,Granule,14,73
V12684,S170,S170,Microglia,14,73
V10957,S171,S171,Granule,14,74
V18823,S171,S171,Granule,14,74
V3340,S171,S4639,Granule,14,74
V13333,S172,S172,Fibroblast,14,89
V18376,S173,S173,Fibroblast,15,38
V6094,S173,S2887,Fibroblast,15,38
V17566,S174,S174,Purkinje,15,39
V20712,S174,S174,Bergmann,15,39
V9017,S175,S175,Fibroblast,15,40
V12273,S175,S175,Granule,15,40
V20483,S175,S175,Granule,15,40
V1613,S175,S175,Endothelial,15,40
V20296,S176,S176,Bergmann,15,41
V12533,S176,S176,Granule,15,41
V10470,S176,S176,Bergmann,15,41
V4314,S177,S177,Granule,15,42
V19623,S177,S177,Choroid,15,42
V16976,S177,S177,Granule,15,42
V9568,S177,S177,Granule,15,42
V13566,S178,S178,Bergmann,15,43
V19389,S178,S178,Bergmann,15,43
V23298,S178,S178,Purkinje,15,43
V10622,S178,S178,Purkinje,15,43
V16919,S178,S178,Bergmann,15,43
V1682,S179,S179,Granule,15,44
V1896,S179,S179,Purkinje,15,44
V10161,S179,S179,Purkinje,15,44
V13329,S179,S179,Granule,15,44
V15836,S179,S179,Bergmann,15,44
V11644,S179,S179,Purkinje,15,44
V3943,S180,S180,Bergmann,15,45
V6568,S180,S180,Bergmann,15,45
V6657,S180,S180,Nnat,15,45
V8251,S180,S180,Bergmann,15,45
V10448,S180,S180,Granule,15,45
V15311,S180,S180,Bergmann,15,45
V15080,S180,S180,Purkinje,15,45
V20203,S180,S4043,Bergmann,15,45
V1368,S181,S181,Granule,15,46
V2582,S181,S181,Granule,15,46
V8686,S181,S181,Nnat,15,46
V12163,S181,S181,Granule,15,46
V3242,S181,S181,Granule,15,46
V5828,S181,S181,Granule,15,46
V7836,S182,S182,Granule,15,47
V17132,S182,S182,Granule,15,47
V21652,S182,S182,Granule,15,47
V23313,S182,S182,Granule,15,47
V17635,S182,S182,Granule,15,47
V9195,S182,S182,Pvalb,15,47
V3094,S183,S183,Granule,15,48
V10767,S183,S183,Pvalb,15,48
V13141,S183,S183,Granule,15,48
V14469,S183,S183,Granule,15,48
V2666,S183,S183,Astrocyte,15,48
V12694,S183,S183,Granule,15,48
V5725,S183,S183,Granule,15,48
V7650,S184,S184,Granule,15,49
V21773,S184,S184,Pvalb,15,49
V15415,S184,S184,Pvalb,15,49
V1530,S184,S184,Granule,15,49
V2537,S184,S184,Granule,15,49
V16301,S184,S184,Pvalb,15,49
V18935,S185,S185,Granule,15,50
V20387,S185,S185,Granule,15,50
V21461,S185,S185,Granule,15,50
V10497,S185,S185,Granule,15,50
V20007,S185,S185,Granule,15,50
V11768,S185,S185,Granule,15,50
V4819,S186,S186,Granule,15,51
V11225,S186,S186,Granule,15,51
V14272,S186,S186,Granule,15,51
V20181,S186,S186,Granule,15,51
V14999,S186,S186,Granule,15,51
V3703,S186,S186,Granule,15,51
V1369,S187,S187,Granule,15,52
V6760,S187,S187,Granule,15,52
V7484,S187,S187,Granule,15,52
V5467,S187,S187,Granule,15,52
V3838,S188,S188,Fibroblast,15,53
V3875,S188,S188,Granule,15,53
V6865,S188,S188,Granule,15,53
V8434,S188,S188,Granule,15,53
V5369,S189,S189,Granule,15,54
V8620,S189,S189,Granule,15,54
V10516,S189,S189,Granule,15,54
V17021,S189,S189,Granule,15,54
V14331,S189,S189,Granule,15,54
V620,S189,S189,Granule,15,54
V14825,S189,S189,Microglia,15,54
V3004,S190,S190,Granule,15,55
V12082,S190,S190,Granule,15,55
V10513,S190,S190,Granule,15,55
V12295,S190,S190,Granule,15,55
V6762,S190,S190,Granule,15,55
V7513,S190,S190,Endothelial,15,55
V2542,S191,S191,Granule,15,56
V6580,S191,S191,Granule,15,56
V17511,S191,S191,Granule,15,56
V19773,S191,S191,Granule,15,56
V565,S191,S191,Granule,15,56
V6204,S192,S192,Astrocyte,15,57
V7345,S192,S192,Pvalb,15,57
V20554,S192,S2370,Astrocyte,15,57
V8154,S193,S193,Endothelial,15,58
V17142,S193,S193,Granule,15,58
V18339,S193,S193,Granule,15,58
V21763,S193,S193,Oligodendrocyte,15,58
V22441,S193,S193,Granule,15,58
V6258,S193,S193,Microglia,15,58
V18453,S193,S193,Oligodendrocyte,15,58
V2852,S194,S194,Oligodendrocyte,15,59
V5221,S194,S194,Bergmann,15,59
V9698,S194,S194,Pvalb,15,59
V11651,S194,S194,Choroid,15,59
V12340,S194,S194,Granule,15,59
V14779,S194,S194,Granule,15,59
V317,S195,S195,Astrocyte,15,60
V5146,S195,S195,Astrocyte,15,60
V10153,S195,S195,Bergmann,15,60
V13464,S195,S195,Granule,15,60
V1752,S195,S195,Granule,15,60
V4833,S196,S196,Granule,15,61
V5896,S196,S196,Granule,15,61
V13335,S196,S196,Endothelial,15,61
V17303,S196,S196,Granule,15,61
V633,S197,S197,Granule,15,62
V13124,S197,S197,Granule,15,62
V15840,S197,S197,Granule,15,62
V19776,S197,S197,Granule,15,62
V5967,S197,S197,Granule,15,62
V2950,S197,S197,Fibroblast,15,62
V1071,S197,S197,Granule,15,62
V7985,S198,S198,Granule,15,63
V8824,S198,S198,Granule,15,63
V15135,S198,S198,Granule,15,63
V7089,S198,S198,Granule,15,63
V14953,S198,S198,Granule,15,63
V4783,S199,S199,Granule,15,64
V10168,S199,S199,Granule,15,64
V10587,S199,S199,Granule,15,64
V20487,S199,S199,Granule,15,64
V18530,S199,S199,Granule,15,64
V6458,S199,S199,Fibroblast,15,64
V4330,S200,S200,Granule,15,65
V12450,S200,S200,Granule,15,65
V12611,S200,S200,Granule,15,65
V13557,S200,S200,Granule,15,65
V8790,S200,S200,Granule,15,65
V8994,S200,S200,Granule,15,65
V11231,S200,S200,Granule,15,65
V7726,S201,S201,Granule,15,66
V16917,S201,S201,Granule,15,66
V23172,S201,S201,Granule,15,66
V13950,S201,S201,Granule,15,66
V6356,S201,S201,Granule,15,66
V22454,S201,S201,Granule,15,66
V11074,S202,S202,Granule,15,67
V19312,S202,S202,Granule,15,67
V20143,S202,S202,Granule,15,67
V22699,S202,S202,Bergmann,15,67
V2999,S202,S202,Granule,15,67
V21250,S202,S202,Granule,15,67
V3053,S203,S203,Granule,15,68
V8632,S203,S203,Granule,15,68
V16090,S203,S203,Granule,15,68
V22372,S203,S203,Granule,15,68
V3229,S203,S203,Granule,15,68
V8179,S204,S204,Granule,15,69
V16055,S204,S204,Granule,15,69
V19612,S204,S204,Granule,15,69
V20444,S204,S204,Granule,15,69
V9705,S205,S205,Granule,15,70
V18014,S205,S205,Granule,15,70
V20127,S205,S205,Granule,15,70
V22766,S205,S205,Granule,15,70
V21201,S205,S205,Granule,15,70
V6337,S206,S206,Granule,15,71
V17162,S206,S206,Granule,15,71
V18562,S206,S206,Bergmann,15,71
V19511,S206,S206,Granule,15,71
V1985,S206,S206,Purkinje,15,71
V845,S207,S207,Granule,15,72
V9805,S207,S207,Granule,15,72
V10192,S207,S207,Endothelial,15,72
V12338,S207,S207,Fibroblast,15,72
V1146,S207,S207,Granule,15,72
V4832,S208,S208,Granule,15,73
V10387,S208,S208,Granule,15,73
V10430,S208,S208,Pvalb,15,73
V11518,S208,S208,Purkinje,15,73
V17775,S208,S208,Purkinje,15,73
V11758,S208,S208,Purkinje,15,73
V14657,S208,S673,Purkinje,15,73
V10525,S209,S209,Purkinje,15,74
V12458,S209,S209,Purkinje,15,74
V19542,S209,S209,Granule,15,74
V2319,S209,S209,Granule,15,74
V15581,S209,S209,Purkinje,15,74
V22281,S209,S209,Nnat,15,74
V9719,S209,S209,Purkinje,15,74
V1128,S210,S210,Purkinje,15,75
V5903,S210,S210,Bergmann,15,75
V12885,S210,S210,Bergmann,15,75
V22522,S210,S210,Fibroblast,15,75
V22108,S210,S4723,Bergmann,15,75
V3752,S211,S211,Granule,15,90
V8664,S212,S212,Bergmann,16,38
V21172,S212,S212,Granule,16,38
V10116,S212,S212,Granule,16,38
V1730,S213,S213,Purkinje,16,39
V21623,S213,S213,Granule,16,39
V11004,S214,S214,Granule,16,40
V12234,S214,S214,Granule,16,40
V18874,S214,S214,Granule,16,40
V21069,S215,S215,Granule,16,41
V3748,S216,S216,Bergmann,16,42
V10233,S216,S216,Bergmann,16,42
V17351,S216,S216,Bergmann,16,42
V18500,S216,S216,Purkinje,16,42
V1511,S216,S216,Purkinje,16,42
V9644,S216,S216,Granule,16,42
V1978,S217,S217,Granule,16,43
V2477,S217,S217,Granule,16,43
V10121,S217,S217,Granule,16,43
V18611,S217,S217,Purkinje,16,43
V20985,S217,S217,Purkinje,16,43
V11516,S217,S1267,Granule,16,43
V11046,S218,S218,Granule,16,44
V17972,S218,S218,Granule,16,44
V18810,S218,S218,Granule,16,44
V9257,S219,S219,Granule,16,45
V16395,S219,S219,Granule,16,45
V7881,S219,S219,Granule,16,45
V5894,S219,S219,Granule,16,45
V22614,S219,S219,Granule,16,45
V7721,S219,S219,Granule,16,45
V13285,S219,S219,Granule,16,45
V3202,S220,S220,Granule,16,46
V18495,S220,S220,Granule,16,46
V20430,S220,S220,Pvalb,16,46
V20680,S220,S220,Granule,16,46
V6808,S220,S220,Granule,16,46
V19992,S220,S220,Granule,16,46
V12289,S221,S221,Granule,16,47
V14503,S221,S221,Granule,16,47
V19763,S221,S221,Granule,16,47
V22179,S221,S221,Granule,16,47
V11407,S222,S222,Granule,16,48
V12643,S222,S222,Granule,16,48
V16160,S222,S222,Granule,16,48
V18209,S222,S222,Granule,16,48
V19512,S222,S222,Granule,16,48
V1297,S223,S223,Granule,16,49
V1751,S223,S223,Nnat,16,49
V6226,S223,S223,Granule,16,49
V10688,S223,S223,Granule,16,49
V14139,S223,S223,Granule,16,49
V11158,S223,S223,Granule,16,49
V373,S224,S224,Nnat,16,50
V8537,S224,S224,Fibroblast,16,50
V9592,S224,S224,Granule,16,50
V15865,S224,S224,Granule,16,50
V1237,S224,S224,Granule,16,50
V100,S225,S225,Granule,16,51
V21049,S225,S225,Granule,16,51
V21899,S225,S225,Granule,16,51
V16683,S225,S225,Granule,16,51
V10865,S225,S225,Granule,16,51
V6183,S225,S225,Granule,16,51
V2588,S226,S226,Granule,16,52
V8554,S226,S226,Granule,16,52
V14585,S226,S226,Granule,16,52
V61,S226,S226,Granule,16,52
V3597,S227,S227,Granule,16,53
V10994,S227,S227,Granule,16,53
V5098,S227,S227,Granule,16,53
V17998,S227,S227,Granule,16,53
V12831,S227,S227,Granule,16,53
V14501,S227,S227,Granule,16,53
V22260,S227,S227,Granule,16,53
V10336,S228,S228,Granule,16,54
V10903,S228,S228,Granule,16,54
V3377,S228,S228,Granule,16,54
V3795,S228,S228,Granule,16,54
V422,S229,S229,Granule,16,55
V2617,S229,S229,Granule,16,55
V17815,S229,S229,Endothelial,16,55
V18157,S229,S229,Granule,16,55
V19180,S229,S229,Astrocyte,16,55
V20619,S229,S229,Granule,16,55
V3774,S229,S229,Granule,16,55
V4304,S230,S230,Granule,16,56
V6174,S230,S230,Granule,16,56
V18906,S230,S230,Pvalb,16,56
V19028,S230,S230,Granule,16,56
V3658,S230,S230,Granule,16,56
V1999,S231,S231,Astrocyte,16,57
V17493,S231,S231,Granule,16,57
V3123,S232,S232,Granule,16,58
V4063,S232,S232,Microglia,16,58
V8888,S232,S232,Granule,16,58
V13680,S232,S232,Purkinje,16,58
V21602,S232,S232,Bergmann,16,58
V12307,S233,S233,Astrocyte,16,59
V15735,S233,S233,Granule,16,59
V17456,S233,S233,Granule,16,59
V18455,S233,S233,Granule,16,59
V20989,S233,S233,Granule,16,59
V2053,S233,S233,Oligodendrocyte,16,59
V2210,S234,S234,Granule,16,60
V3665,S234,S234,Granule,16,60
V6424,S234,S234,Granule,16,60
V15409,S234,S234,Granule,16,60
V1885,S235,S235,Granule,16,61
V11508,S235,S235,Granule,16,61
V15268,S235,S235,Granule,16,61
V19424,S235,S235,Granule,16,61
V5094,S236,S236,Granule,16,62
V6089,S236,S236,Granule,16,62
V18149,S236,S236,Granule,16,62
V17347,S236,S236,Granule,16,62
V19,S236,S236,Granule,16,62
V641,S237,S237,Granule,16,63
V2280,S237,S641,Granule,16,63
V5275,S238,S238,Granule,16,64
V14832,S238,S238,Granule,16,64
V17306,S238,S238,Granule,16,64
V17722,S238,S238,Granule,16,64
V21073,S238,S238,Astrocyte,16,64
V18249,S238,S3788,Granule,16,64
V1603,S239,S239,Granule,16,65
V13844,S239,S239,Granule,16,65
V20718,S239,S239,Granule,16,65
V22277,S239,S239,Granule,16,65
V17602,S239,S239,Granule,16,65
V20210,S239,S239,Granule,16,65
V41,S240,S240,Granule,16,66
V5300,S240,S240,Pvalb,16,66
V16465,S240,S240,Granule,16,66
V19304,S240,S240,Granule,16,66
V22810,S240,S240,Granule,16,66
V13317,S241,S241,Granule,16,67
V19052,S241,S241,Granule,16,67
V9292,S241,S241,Astrocyte,16,67
V15103,S241,S241,Microglia,16,67
V14067,S241,S241,Granule,16,67
V10377,S242,S242,Granule,16,68
V16579,S242,S242,Pvalb,16,68
V20606,S242,S242,Granule,16,68
V14751,S242,S242,Granule,16,68
V9765,S243,S243,Granule,16,69
V13659,S243,S243,Granule,16,69
V14425,S243,S243,Granule,16,69
V14489,S243,S243,Bergmann,16,69
V19614,S243,S243,Bergmann,16,69
V5841,S243,S243,Purkinje,16,69
V4192,S244,S244,Granule,16,70
V11226,S244,S244,Bergmann,16,70
V17209,S244,S244,Bergmann,16,70
V22558,S244,S244,Bergmann,16,70
V3413,S244,S244,Purkinje,16,70
V17431,S244,S244,Bergmann,16,70
V1005,S244,S244,Purkinje,16,70
V20212,S244,S1652,Purkinje,16,70
V3976,S245,S245,Purkinje,16,71
V8781,S245,S245,Purkinje,16,71
V6753,S245,S245,Purkinje,16,71
V14773,S245,S245,Purkinje,16,71
V9820,S245,S245,Purkinje,16,71
V2250,S246,S246,Pvalb,16,72
V2574,S246,S246,Granule,16,72
V10518,S246,S246,Bergmann,16,72
V10897,S246,S246,Pvalb,16,72
V13426,S246,S246,Purkinje,16,72
V20069,S246,S246,Pvalb,16,72
V16981,S246,S246,Purkinje,16,72
V11548,S246,S246,Purkinje,16,72
V4718,S247,S247,Granule,16,73
V6443,S247,S247,Pvalb,16,73
V13988,S247,S247,Granule,16,73
V21498,S247,S247,Granule,16,73
V4547,S247,S247,Granule,16,73
V10151,S247,S247,Purkinje,16,73
V387,S248,S248,Granule,16,74
V7365,S248,S248,Granule,16,74
V9128,S248,S248,Bergmann,16,74
V15929,S248,S248,Bergmann,16,74
V21881,S248,S248,Astrocyte,16,74
V18004,S248,S248,Purkinje,16,74
V12943,S249,S249,Bergmann,16,75
V19198,S249,S249,Bergmann,16,75
V19994,S249,S249,Granule,16,75
V10020,S249,S249,Fibroblast,16,75
V10978,S249,S249,Bergmann,16,75
V1775,S250,S250,Bergmann,16,76
V9797,S250,S250,Astrocyte,16,76
V17934,S250,S250,Pvalb,16,76
V1394,S250,S250,Granule,16,76
V754,S251,S251,Bergmann,16,77
V4282,S252,S252,Purkinje,17,36
V12150,S252,S681,Purkinje,17,36
V3024,S253,S253,Pvalb,17,37
V9443,S253,S253,Granule,17,37
V10841,S253,S253,Granule,17,37
V7697,S254,S254,Granule,17,38
V20020,S254,S254,Purkinje,17,38
V6979,S255,S255,Granule,17,39
V10135,S255,S255,Granule,17,39
V10993,S255,S255,Bergmann,17,39
V14353,S255,S255,Granule,17,39
V15631,S255,S1967,Granule,17,39
V12824,S256,S256,Purkinje,17,40
V18858,S256,S256,Bergmann,17,40
V11925,S257,S257,Bergmann,17,41
V12288,S257,S257,Bergmann,17,41
V15534,S257,S257,Bergmann,17,41
V15738,S257,S257,Bergmann,17,41
V15761,S257,S257,Purkinje,17,41
V21006,S257,S2227,Bergmann,17,41
V6741,S258,S258,Granule,17,42
V8004,S258,S258,Microglia,17,42
V12345,S258,S258,Granule,17,42
V11361,S258,S258,Purkinje,17,42
V2977,S258,S258,Granule,17,42
V17763,S258,S258,Granule,17,42
V2452,S258,S258,Purkinje,17,42
V4176,S259,S259,Granule,17,43
V9679,S259,S259,Granule,17,43
V10439,S259,S259,Granule,17,43
V23066,S259,S259,Granule,17,43
V6478,S259,S259,Granule,17,43
V823,S259,S259,Granule,17,43
V951,S260,S260,Granule,17,44
V2902,S260,S260,Granule,17,44
V15721,S260,S260,Granule,17,44
V17207,S260,S260,Granule,17,44
V4984,S261,S261,Granule,17,45
V10547,S261,S261,Granule,17,45
V20076,S261,S261,Granule,17,45
V21979,S261,S261,Granule,17,45
V7052,S261,S261,Granule,17,45
V1399,S262,S262,Endothelial,17,46
V7825,S262,S262,Granule,17,46
V22273,S262,S262,Fibroblast,17,46
V12981,S262,S262,Granule,17,46
V20156,S262,S262,Granule,17,46
V22377,S262,S262,Granule,17,46
V306,S262,S262,Granule,17,46
V1816,S263,S263,Granule,17,47
V9508,S263,S263,Granule,17,47
V12438,S263,S263,Granule,17,47
V19637,S263,S263,Granule,17,47
V12087,S263,S263,Granule,17,47
V2086,S263,S263,Granule,17,47
V1933,S264,S264,Pvalb,17,48
V5642,S264,S264,Granule,17,48
V14071,S264,S264,Granule,17,48
V18689,S264,S1890,Granule,17,48
V4495,S265,S265,Granule,17,49
V5739,S265,S265,Granule,17,49
V12685,S265,S265,Granule,17,49
V476,S266,S266,Granule,17,50
V727,S266,S266,Granule,17,50
V12369,S266,S266,Granule,17,50
V16133,S267,S267,Granule,17,51
V16899,S267,S267,Granule,17,51
V18118,S267,S267,Granule,17,51
V23252,S267,S267,Granule,17,51
V2899,S268,S268,Fibroblast,17,52
V18326,S268,S268,Granule,17,52
V18917,S268,S268,Pvalb,17,52
V22286,S268,S268,Granule,17,52
V1477,S269,S269,Granule,17,53
V2346,S269,S269,Granule,17,53
V18196,S269,S269,Endothelial,17,53
V18477,S269,S269,Granule,17,53
V22404,S269,S269,Granule,17,53
V12226,S269,S269,Bergmann,17,53
V3209,S269,S269,Granule,17,53
V1171,S270,S270,Granule,17,54
V8295,S270,S270,Oligodendrocyte,17,54
V12734,S270,S270,Granule,17,54
V14648,S270,S270,Granule,17,54
V22612,S270,S270,Granule,17,54
V11157,S270,S270,Pvalb,17,54
V2417,S271,S271,Granule,17,55
V5954,S271,S271,Choroid,17,55
V10325,S271,S271,Granule,17,55
V10503,S271,S271,Granule,17,55
V17545,S271,S271,Oligodendrocyte,17,55
V7332,S272,S272,Granule,17,56
V15610,S272,S272,Granule,17,56
V18718,S272,S272,Bergmann,17,56
V21768,S272,S272,Pvalb,17,56
V4521,S273,S273,Oligodendrocyte,17,57
V13101,S273,S273,Oligodendrocyte,17,57
V14232,S273,S273,Granule,17,57
V21251,S273,S3665,Oligodendrocyte,17,57
V1518,S274,S274,Granule,17,58
V5164,S274,S274,Granule,17,58
V16901,S274,S274,Granule,17,58
V17321,S274,S274,Granule,17,58
V15069,S274,S274,Astrocyte,17,58
V13162,S274,S274,Granule,17,58
V974,S275,S275,Granule,17,59
V5604,S275,S275,Granule,17,59
V7938,S275,S275,Granule,17,59
V18873,S275,S275,Granule,17,59
V15691,S276,S276,Granule,17,60
V16094,S276,S276,Granule,17,60
V19346,S276,S276,Granule,17,60
V20550,S276,S276,Granule,17,60
V16851,S276,S276,Granule,17,60
V9676,S276,S276,Granule,17,60
V4470,S277,S277,Pvalb,17,61
V4504,S277,S277,Granule,17,61
V11948,S277,S277,Fibroblast,17,61
V16105,S277,S277,Granule,17,61
V21191,S277,S277,Granule,17,61
V17966,S277,S277,Granule,17,61
V7200,S277,S277,Granule,17,61
V525,S278,S278,Oligodendrocyte,17,62
V1622,S278,S278,Granule,17,62
V14176,S278,S278,Granule,17,62
V15564,S278,S278,Granule,17,62
V21681,S278,S278,Granule,17,62
V9301,S278,S278,Granule,17,62
V4165,S279,S279,Pvalb,17,63
V11597,S279,S279,Granule,17,63
V13786,S279,S279,Granule,17,63
V5118,S279,S279,Fibroblast,17,63
V17360,S279,S279,Granule,17,63
V6488,S280,S280,Pvalb,17,64
V6520,S280,S280,Pvalb,17,64
V13368,S280,S4376,Pvalb,17,64
V10956,S281,S281,Granule,17,65
V13375,S281,S281,Granule,17,65
V17864,S281,S281,Granule,17,65
V19873,S281,S281,Granule,17,65
V2198,S282,S282,Granule,17,66
V3496,S282,S282,Granule,17,66
V23276,S282,S282,Granule,17,66
V5660,S283,S283,Purkinje,17,67
V6542,S283,S283,Granule,17,67
V9969,S283,S283,Granule,17,67
V19129,S283,S283,Granule,17,67
V9709,S283,S2092,Granule,17,67
V1939,S284,S284,Granule,17,68
V4160,S284,S284,Purkinje,17,68
V8908,S284,S284,Granule,17,68
V12293,S284,S284,Endothelial,17,68
V1515,S284,S284,Purkinje,17,68
V7046,S285,S285,Bergmann,17,69
V11293,S285,S285,Purkinje,17,69
V18795,S285,S285,Bergmann,17,69
V20303,S285,S285,Bergmann,17,69
V13924,S285,S1500,Bergmann,17,69
V7040,S285,S3320,Bergmann,17,69
V713,S286,S286,Granule,17,70
V9716,S286,S286,Pvalb,17,70
V14165,S286,S286,Granule,17,70
V18650,S286,S286,Granule,17,70
V20470,S286,S286,Granule,17,70
V22542,S286,S286,Purkinje,17,70
V22914,S286,S286,Bergmann,17,70
V6612,S286,S286,Bergmann,17,70
V5852,S287,S287,Bergmann,17,71
V6321,S287,S287,Bergmann,17,71
V12205,S287,S287,Fibroblast,17,71
V16581,S287,S287,Granule,17,71
V18789,S287,S287,Endothelial,17,71
V13986,S287,S287,Choroid,17,71
V19695,S287,S3887,Bergmann,17,71
V939,S288,S288,Endothelial,17,72
V6601,S288,S288,Bergmann,17,72
V13476,S288,S288,Pvalb,17,72
V13907,S288,S288,Purkinje,17,72
V17041,S288,S288,Granule,17,72
V21198,S288,S288,Purkinje,17,72
V18295,S288,S288,Bergmann,17,72
V3436,S289,S289,Granule,17,73
V6411,S289,S289,Pvalb,17,73
V12984,S289,S289,Granule,17,73
V15246,S289,S289,Granule,17,73
V19302,S289,S289,Bergmann,17,73
V6382,S289,S289,Bergmann,17,73
V6698,S290,S290,Granule,17,74
V10169,S290,S290,Granule,17,74
V14044,S290,S290,Bergmann,17,74
V14065,S290,S290,Pvalb,17,74
V21098,S290,S290,Granule,17,74
V13435,S290,S290,Granule,17,74
V2062,S291,S291,Granule,17,75
V20251,S291,S291,Granule,17,75
V5266,S291,S291,Granule,17,75
V17606,S291,S291,Granule,17,75
V15562,S291,S291,Pvalb,17,75
V9628,S291,S291,Astrocyte,17,75
V3139,S292,S292,Granule,17,76
V7535,S292,S292,Granule,17,76
V18685,S292,S292,Microglia,17,76
V16505,S292,S292,Granule,17,76
V21511,S292,S292,Granule,17,76
V133,S293,S293,Bergmann,17,77
V21482,S293,S293,Pvalb,17,77
V11427,S293,S293,Choroid,17,77
V19178,S293,S293,Bergmann,17,77
V19924,S293,S293,Bergmann,17,77
V9211,S294,S294,Granule,18,34
V5578,S295,S295,Purkinje,18,35
V7373,S295,S295,Microglia,18,35
V2813,S296,S296,Bergmann,18,36
V14003,S296,S296,Granule,18,36
V7227,S297,S297,Granule,18,37
V9434,S297,S297,Granule,18,37
V13224,S297,S297,Pvalb,18,37
V14042,S298,S298,Bergmann,18,38
V16483,S298,S298,Granule,18,38
V18869,S298,S298,Purkinje,18,38
V22113,S298,S298,Granule,18,38
V6177,S298,S298,Granule,18,38
V8105,S299,S299,Purkinje,18,39
V13153,S299,S299,Purkinje,18,39
V15195,S299,S299,Granule,18,39
V17944,S299,S3711,Purkinje,18,39
V2204,S299,S432,Purkinje,18,39
V900,S300,S300,Pvalb,18,40
V4690,S300,S300,Purkinje,18,40
V14665,S300,S300,Purkinje,18,40
V15855,S300,S300,Bergmann,18,40
V16957,S300,S300,Granule,18,40
V9223,S300,S300,Bergmann,18,40
V4362,S301,S301,Granule,18,41
V6110,S301,S301,Granule,18,41
V4964,S301,S301,Purkinje,18,41
V4249,S302,S302,Granule,18,42
V12174,S302,S302,Granule,18,42
V16167,S302,S302,Granule,18,42
V19840,S302,S302,Granule,18,42
V17908,S302,S302,Granule,18,42
V5684,S303,S303,Pvalb,18,43
V16519,S303,S303,Granule,18,43
V20865,S303,S303,Granule,18,43
V21723,S303,S303,Granule,18,43
V20159,S303,S303,Granule,18,43
V7368,S304,S304,Granule,18,44
V12773,S304,S304,Granule,18,44
V12776,S304,S304,Granule,18,44
V17588,S304,S304,Astrocyte,18,44
V1164,S305,S305,Granule,18,45
V3762,S305,S305,Granule,18,45
V4642,S305,S305,Granule,18,45
V15504,S305,S305,Granule,18,45
V2850,S306,S306,Granule,18,46
V7492,S306,S306,Granule,18,46
V11770,S306,S306,Granule,18,46
V10874,S306,S306,Granule,18,46
V709,S306,S306,Granule,18,46
V13514,S306,S306,Granule,18,46
V11748,S307,S307,Granule,18,47
V12748,S307,S307,Granule,18,47
V13406,S307,S307,Nnat,18,47
V18940,S307,S307,Granule,18,47
V13937,S307,S307,Fibroblast,18,47
V10765,S307,S307,Microglia,18,47
V1193,S308,S308,Granule,18,48
V10683,S308,S308,Granule,18,48
V222,S308,S308,Granule,18,48
V391,S308,S308,Granule,18,48
V3252,S309,S309,Fibroblast,18,49
V5109,S309,S309,Granule,18,49
V16862,S309,S309,Granule,18,49
V21341,S309,S309,Granule,18,49
V15365,S309,S309,Granule,18,49
V18738,S309,S309,Granule,18,49
V10288,S310,S310,Granule,18,50
